School Code,School Name,School Type,Town,State,Grade,District Name,District Code,PK_Enrollment,K_Enrollment,1_Enrollment,2_Enrollment,3_Enrollment,4_Enrollment,5_Enrollment,6_Enrollment,7_Enrollment,8_Enrollment,9_Enrollment,10_Enrollment,11_Enrollment,12_Enrollment,SP_Enrollment,% First Language Not English,% English Language Learner,% Students With Disabilities,% High Needs,% Economically Disadvantaged,% African American,% Asian,% Hispanic,% White,% Native American,"% Native Hawaiian, Pacific Islander","% Multi-Race, Non-Hispanic",% Males,% Females,Average Class Size,Number of Students,Salary Totals,Average Salary,FTE Count,In-District Expenditures,Total In-district FTEs,Average In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Average Expenditures per Pupil
2100505,Northampton High,Public School,Northampton,MA,"09,10,11,12",Northampton,2100000,0,0,0,0,0,0,0,0,0,0,227,213,213,219,2,7.9,2.1,15.0,28.7,18.6,2.4,5.0,14.0,74.4,0.1,0.0,4.1,46.8,53.2,17.2,889.0,13058136.0,58980.0,221.0,36138824.0,2664.6,13562.57,41896329.0,2980.5,14056.81
2100029,R. K. Finn Ryan Road,Public School,Florence,MA,"K,01,02,03,04,05",Northampton,2100000,0,37,30,35,36,47,43,0,0,0,0,0,0,0,0,8.8,4.8,19.7,46.5,37.7,1.8,3.9,19.3,69.7,0.0,0.0,5.3,53.1,46.9,19.7,230.0,13058136.0,58980.0,221.0,36138824.0,2664.6,13562.57,41896329.0,2980.5,14056.81
4060705,Smith Vocational and Agricultural High,Public School,Northampton,MA,"09,10,11,12",Northampton-Smith Vocational Agricultural,4060000,0,0,0,0,0,0,0,0,0,0,123,136,114,113,0,4.1,2.5,36.0,54.1,31.1,1.6,1.0,15.6,80.2,0.0,0.0,1.4,60.9,39.1,13.0,461.0,2866382.0,60728.0,47.0,9889063.74,425.4,23246.51,9889063.74,425.4,23246.51
7300505,Algonquin Regional High,Public School,Northborough,MA,"09,10,11,12",Northboro-Southboro,7300000,0,0,0,0,0,0,0,0,0,0,350,370,357,357,9,9.3,1.2,11.3,17.3,5.5,1.2,10.2,4.7,80.8,0.1,0.3,2.6,47.1,52.9,16.4,1456.0,9312036.0,86947.0,107.0,21367475.69,1421.7,15029.52,22168602.26,1459.4,15190.22
2130015,Fannie E Proctor,Public School,Northborough,MA,"K,01,02,03,04,05",Northborough,2130000,0,29,39,49,31,48,43,0,0,0,0,0,0,0,0,22.2,5.4,15.5,33.5,18.0,2.5,13.0,10.9,70.3,0.0,0.4,2.9,54.0,46.0,17.6,270.0,10974842.0,78504.0,140.0,25318892.43,1797.9,14082.48,27422201.54,1846.8,14848.5
2130003,Lincoln Street,Public School,Northborough,MA,"K,01,02,03,04,05",Northborough,2130000,0,37,39,40,38,50,57,0,0,0,0,0,0,0,0,10.3,8.8,15.3,29.1,12.3,1.5,10.7,1.9,80.5,1.1,0.4,3.8,47.5,52.5,17.6,267.0,10974842.0,78504.0,140.0,25318892.43,1797.9,14082.48,27422201.54,1846.8,14848.5
2130014,Marguerite E Peaslee,Public School,Northborough,MA,"K,01,02,03,04,05",Northborough,2130000,0,41,53,46,38,47,44,0,0,0,0,0,0,0,0,18.6,7.4,17.5,28.6,8.2,0.7,15.2,11.9,67.3,0.4,0.7,3.7,52.8,47.2,20.4,287.0,10974842.0,78504.0,140.0,25318892.43,1797.9,14082.48,27422201.54,1846.8,14848.5
2130020,Marion E Zeh,Public School,Northborough,MA,"PK,K,01,02,03,04,05",Northborough,2130000,30,53,41,40,43,41,55,0,0,0,0,0,0,0,0,11.6,5.9,20.5,29.7,6.3,2.0,14.9,8.6,71.0,0.0,0.3,3.3,52.5,47.5,17.6,275.0,10974842.0,78504.0,140.0,25318892.43,1797.9,14082.48,27422201.54,1846.8,14848.5
2130305,Robert E. Melican Middle School,Public School,Northborough,MA,"06,07,08",Northborough,2130000,0,0,0,0,0,0,0,199,206,236,0,0,0,0,0,12.3,2.0,17.3,24.6,8.0,1.4,9.5,4.8,79.3,0.6,0.3,4.1,54.0,46.0,17.4,650.0,10974842.0,78504.0,140.0,25318892.43,1797.9,14082.48,27422201.54,1846.8,14848.5
2140005,Northbridge Elementary,Public School,Whitinsville,MA,"PK,K,01",Northbridge,2140000,77,156,157,0,0,0,0,0,0,0,0,0,0,0,0,7.4,6.9,20.8,45.9,32.8,0.3,1.3,10.8,82.1,0.3,0.0,5.4,51.5,48.5,17.6,447.0,11295828.0,68961.0,164.0,28488860.98,2410.6,11818.16,31856742.08,2561.4,12437.24
2140505,Northbridge High,Public School,Whitinsville,MA,"09,10,11,12",Northbridge,2140000,0,0,0,0,0,0,0,0,0,0,141,152,154,137,0,3.3,1.0,13.2,32.7,24.0,0.5,1.2,7.7,87.8,0.0,0.0,2.7,52.4,47.6,12.9,604.0,11295828.0,68961.0,164.0,28488860.98,2410.6,11818.16,31856742.08,2561.4,12437.24
2140305,Northbridge Middle,Public School,Whitinsville,MA,"05,06,07,08",Northbridge,2140000,0,0,0,0,0,0,182,185,208,191,0,0,0,0,0,2.1,1.3,17.6,34.9,25.2,0.5,1.0,5.7,89.0,0.0,0.3,3.4,53.8,46.2,22.6,783.0,11295828.0,68961.0,164.0,28488860.98,2410.6,11818.16,31856742.08,2561.4,12437.24
2140001,W Edward Balmer,Public School,Whitinsville,MA,"02,03,04",Northbridge,2140000,0,0,0,171,194,162,0,0,0,0,0,0,0,0,0,5.3,3.0,17.1,44.4,33.8,0.4,0.6,8.9,85.6,0.0,0.0,4.6,49.5,50.5,23.5,564.0,11295828.0,68961.0,164.0,28488860.98,2410.6,11818.16,31856742.08,2561.4,12437.24
8530605,Northeast Metro Regional Vocational,Public School,Wakefield,MA,"09,10,11,12",Northeast Metropolitan Regional Vocational Technical,8530000,0,0,0,0,0,0,0,0,0,0,330,322,308,301,0,19.1,1.8,23.2,48.6,30.8,2.9,1.7,27.0,66.7,0.0,0.2,1.6,54.1,45.9,19.4,1257.0,9338654.0,82279.0,114.0,25150695.0,1238.4,20309.02,25150695.0,1238.4,20309.02
8510605,Charles McCann Vocational Technical,Public School,North Adams,MA,"09,10,11,12",Northern Berkshire Regional Vocational Technical,8510000,0,0,0,0,0,0,0,0,0,0,134,120,114,116,0,0.0,0.0,19.2,40.3,30.2,1.0,0.2,3.1,92.8,0.2,0.0,2.7,63.0,37.0,12.6,477.0,3978801.0,78016.0,51.0,9828005.0,496.6,19790.59,9868005.0,500.6,19712.36
2180060,Henri A. Yelle,Public School,Norton,MA,"04,05",Norton,2180000,0,0,0,0,0,201,172,0,0,0,0,0,0,0,0,3.2,2.1,19.3,31.1,17.2,2.1,2.4,4.6,85.0,0.3,0.0,5.6,46.9,53.1,22.9,366.0,12375604.0,65933.0,188.0,30966641.29,2551.7,12135.69,36671000.31,2774.2,13218.59
2180015,J C Solmonese,Public School,Norton,MA,"K,01,02,03",Norton,2180000,0,91,92,96,122,0,0,0,0,0,0,0,0,0,0,0.7,0.5,15.7,27.9,17.0,1.0,1.2,2.7,89.3,0.7,0.0,5.0,51.4,48.6,21.2,432.0,12375604.0,65933.0,188.0,30966641.29,2551.7,12135.69,36671000.31,2774.2,13218.59
2180010,L G Nourse Elementary,Public School,Norton,MA,"PK,K,01,02,03",Norton,2180000,81,78,61,75,73,0,0,0,0,0,0,0,0,0,0,3.5,3.5,23.1,45.1,26.9,3.0,1.9,7.3,83.2,0.3,0.0,4.3,53.8,46.2,20.0,361.0,12375604.0,65933.0,188.0,30966641.29,2551.7,12135.69,36671000.31,2774.2,13218.59
2180505,Norton High,Public School,Norton,MA,"09,10,11,12",Norton,2180000,0,0,0,0,0,0,0,0,0,0,178,187,200,195,3,1.0,0.7,13.8,23.7,13.6,1.7,1.6,1.7,93.4,0.0,0.4,1.2,50.6,49.4,19.8,779.0,12375604.0,65933.0,188.0,30966641.29,2551.7,12135.69,36671000.31,2774.2,13218.59
2180305,Norton Middle,Public School,Norton,MA,"06,07,08",Norton,2180000,0,0,0,0,0,0,0,191,196,209,0,0,0,0,0,1.0,0.3,17.8,26.5,12.8,1.7,1.8,2.0,91.9,0.0,0.2,2.3,50.5,49.5,16.3,615.0,12375604.0,65933.0,188.0,30966641.29,2551.7,12135.69,36671000.31,2774.2,13218.59
2190005,Grace Farrar Cole,Public School,Norwell,MA,"PK,K,01,02,03,04,05",Norwell,2190000,19,63,78,73,71,90,81,0,0,0,0,0,0,0,0,2.9,0.4,13.5,18.1,4.8,0.4,1.9,1.9,92.2,0.2,0.0,3.4,57.3,42.7,19.4,479.0,12461880.0,76313.0,163.0,30359097.42,2234.8,13584.7,32569860.61,2269.3,14352.38
2190505,Norwell High,Public School,Norwell,MA,"09,10,11,12",Norwell,2190000,0,0,0,0,0,0,0,0,0,0,186,171,168,184,0,0.7,0.0,10.0,13.0,3.5,0.4,2.1,2.0,94.1,0.0,0.1,1.3,48.0,52.0,15.6,686.0,12461880.0,76313.0,163.0,30359097.42,2234.8,13584.7,32569860.61,2269.3,14352.38
2190405,Norwell Middle School,Public School,Norwell,MA,"06,07,08",Norwell,2190000,0,0,0,0,0,0,0,177,168,174,0,0,0,0,0,1.7,0.0,16.2,18.5,3.5,1.0,2.1,1.5,94.0,0.0,0.2,1.2,45.1,54.9,19.4,543.0,12461880.0,76313.0,163.0,30359097.42,2234.8,13584.7,32569860.61,2269.3,14352.38
2190020,William G Vinal,Public School,Norwell,MA,"PK,K,01,02,03,04,05",Norwell,2190000,19,65,75,85,84,83,78,0,0,0,0,0,0,0,0,0.6,0.2,14.9,16.8,2.0,0.0,1.6,1.8,93.3,0.0,0.4,2.9,54.4,45.6,18.6,514.0,12461880.0,76313.0,163.0,30359097.42,2234.8,13584.7,32569860.61,2269.3,14352.38
2200005,Balch,Public School,Norwood,MA,"01,02,03,04,05",Norwood,2200000,0,0,61,58,60,61,45,0,0,0,0,0,0,0,0,32.6,16.8,20.7,58.2,35.1,10.9,3.5,27.4,55.1,0.0,0.0,3.2,50.5,49.5,18.8,282.0,19841064.0,73187.0,271.0,49332375.18,3426.8,14396.05,54430718.51,3516.3,15479.54
2200025,Charles J Prescott,Public School,Norwood,MA,"K,01,02,03,04,05",Norwood,2200000,0,4,52,46,47,46,51,0,0,0,0,0,0,0,0,19.9,10.2,16.3,36.2,12.6,6.1,20.7,2.4,68.7,0.0,0.0,2.0,50.8,49.2,18.4,248.0,19841064.0,73187.0,271.0,49332375.18,3426.8,14396.05,54430718.51,3516.3,15479.54
2200010,Cornelius M Callahan,Public School,Norwood,MA,"01,02,03,04,05",Norwood,2200000,0,0,37,38,34,46,47,0,0,0,0,0,0,0,0,22.8,15.3,25.2,54.5,31.7,9.4,5.0,7.9,74.8,0.0,0.0,3.0,48.0,52.0,19.5,215.0,19841064.0,73187.0,271.0,49332375.18,3426.8,14396.05,54430718.51,3516.3,15479.54
2200305,Dr. Philip O. Coakley Middle School,Public School,Norwood,MA,"06,07,08",Norwood,2200000,0,0,0,0,0,0,0,263,241,249,0,0,0,0,0,15.0,2.3,17.1,34.7,21.0,10.4,5.3,11.3,70.8,0.0,0.0,2.3,50.5,49.5,22.0,769.0,19841064.0,73187.0,271.0,49332375.18,3426.8,14396.05,54430718.51,3516.3,15479.54
2200015,F A Cleveland,Public School,Norwood,MA,"01,02,03,04,05",Norwood,2200000,0,0,76,68,59,71,66,0,0,0,0,0,0,0,0,15.3,10.0,22.9,41.2,19.7,6.5,10.9,5.9,74.7,0.0,0.3,1.8,50.0,50.0,20.7,337.0,19841064.0,73187.0,271.0,49332375.18,3426.8,14396.05,54430718.51,3516.3,15479.54
2200075,George F. Willett,Public School,Norwood,MA,"PK,K",Norwood,2200000,105,289,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,14.7,18.0,47.2,25.1,8.6,15.7,12.4,60.7,0.3,0.0,2.3,52.8,47.2,18.5,407.0,19841064.0,73187.0,271.0,49332375.18,3426.8,14396.05,54430718.51,3516.3,15479.54
2200020,John P Oldham,Public School,Norwood,MA,"01,02,03,04,05",Norwood,2200000,0,0,53,48,54,35,44,0,0,0,0,0,0,0,0,15.4,6.0,19.2,42.7,25.2,12.0,7.7,8.1,70.9,0.0,0.4,0.9,50.4,49.6,18.8,226.0,19841064.0,73187.0,271.0,49332375.18,3426.8,14396.05,54430718.51,3516.3,15479.54
2200505,Norwood High,Public School,Norwood,MA,"09,10,11,12",Norwood,2200000,0,0,0,0,0,0,0,0,0,0,251,226,234,246,0,13.9,4.3,15.6,33.3,20.4,12.7,3.9,9.5,72.2,0.0,0.0,1.7,50.4,49.6,13.8,983.0,19841064.0,73187.0,271.0,49332375.18,3426.8,14396.05,54430718.51,3516.3,15479.54
2210005,Oak Bluffs Elementary,Public School,Oak Bluffs,MA,"PK,K,01,02,03,04,05,06,07,08",Oak Bluffs,2210000,13,40,53,47,57,57,48,48,26,48,0,0,0,0,0,19.9,16.7,17.8,45.3,22.2,3.9,1.1,20.6,64.3,2.5,0.5,7.1,47.6,52.4,14.6,428.0,3802890.0,86824.0,44.0,8441362.23,407.2,20730.26,9197513.09,466.1,19732.92
8550605,Old Colony Regional Vocational Technical,Public School,Rochester,MA,"09,10,11,12",Old Colony Regional Vocational Technical,8550000,0,0,0,0,0,0,0,0,0,0,151,139,122,134,0,0.2,0.2,23.6,35.7,17.6,0.9,0.5,0.4,96.5,0.0,0.0,1.6,61.7,38.3,14.0,550.0,4050015.0,73771.0,55.0,10735271.07,556.5,19290.69,10735271.07,556.5,19290.69
7400505,Old Rochester Regional High,Public School,Mattapoisett,MA,"09,10,11,12",Old Rochester,7400000,0,0,0,0,0,0,0,0,0,0,172,191,201,180,4,0.9,0.0,11.1,17.2,7.9,2.3,2.3,1.7,91.6,0.1,0.0,2.0,49.2,50.8,17.6,767.0,6985644.0,79836.0,88.0,17755505.0,1253.6,14163.61,17833924.0,1264.9,14099.08
7400405,Old Rochester Regional Jr High,Public School,Mattapoisett,MA,"07,08",Old Rochester,7400000,0,0,0,0,0,0,0,0,246,245,0,0,0,0,0,1.0,0.0,13.8,23.2,12.4,3.3,1.2,1.2,90.4,0.0,0.0,3.9,49.1,50.9,18.4,462.0,6985644.0,79836.0,88.0,17755505.0,1253.6,14163.61,17833924.0,1264.9,14099.08
2230010,Dexter Park,Public School,Orange,MA,"03,04,05,06",Orange,2230000,0,0,0,0,90,89,73,80,0,0,0,0,0,0,0,2.4,2.1,28.0,62.0,51.2,1.5,0.6,7.2,87.7,0.0,0.0,3.0,58.1,41.9,16.3,336.0,2790291.0,61325.0,46.0,8226564.0,640.9,12835.96,8861895.0,714.0,12411.62
2230015,Fisher Hill,Public School,Orange,MA,"PK,K,01,02",Orange,2230000,73,72,81,71,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,19.2,64.0,57.6,1.0,0.3,8.8,86.9,0.0,0.0,3.0,52.5,47.5,18.3,310.0,2790291.0,61325.0,46.0,8226564.0,640.9,12835.96,8861895.0,714.0,12411.62
2240005,Orleans Elementary,Public School,Orleans,MA,"K,01,02,03,04,05",Orleans,2240000,0,35,32,33,46,34,35,0,0,0,0,0,0,0,0,3.7,3.3,16.3,32.6,21.9,3.3,3.3,2.3,89.8,0.0,0.0,1.4,54.0,46.0,16.4,213.0,1830831.0,73527.0,25.0,4639691.11,221.9,20908.93,4894878.11,235.5,20785.05
2260010,Alfred M Chaffee,Public School,Oxford,MA,"PK,K,01",Oxford,2260000,63,145,126,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,16.2,40.7,32.9,2.1,0.3,10.5,82.3,0.3,0.0,4.5,52.7,47.3,22.2,482.0,8895375.0,65892.0,135.0,23724025.0,1839.3,12898.4,25766304.0,1963.0,13125.98
2260005,Clara Barton,Public School,Oxford,MA,"02,03,04",Oxford,2260000,0,0,0,133,128,156,0,0,0,0,0,0,0,0,0,0.0,0.0,11.5,40.0,34.1,1.9,0.5,10.6,81.8,0.0,0.0,5.3,51.8,48.2,26.2,315.0,8895375.0,65892.0,135.0,23724025.0,1839.3,12898.4,25766304.0,1963.0,13125.98
2260505,Oxford High,Public School,Oxford,MA,"08,09,10,11,12",Oxford,2260000,0,0,0,0,0,0,0,0,0,146,98,92,101,90,11,2.4,0.7,13.8,41.6,34.8,1.9,1.7,9.5,82.9,0.4,0.0,3.7,49.6,50.4,14.4,432.0,8895375.0,65892.0,135.0,23724025.0,1839.3,12898.4,25766304.0,1963.0,13125.98
2260405,Oxford Middle,Public School,Oxford,MA,"05,06,07",Oxford,2260000,0,0,0,0,0,0,147,140,137,0,0,0,0,0,0,1.7,0.2,16.3,41.7,31.8,2.4,1.4,9.7,81.8,0.2,0.5,4.0,49.8,50.2,23.8,587.0,8895375.0,65892.0,135.0,23724025.0,1839.3,12898.4,25766304.0,1963.0,13125.98
2260305,Project C.O.F.F.E.E.,Public School,Oxford,MA,"05,06,07,08,09,10,11,12",Oxford,2260000,0,0,0,0,0,0,0,0,0,0,3,9,5,8,0,0.0,0.0,48.0,80.0,56.0,0.0,0.0,32.0,64.0,0.0,0.0,4.0,88.0,12.0,3.8,34.0,8895375.0,65892.0,135.0,23724025.0,1839.3,12898.4,25766304.0,1963.0,13125.98
2270305,Converse Middle,Public School,Palmer,MA,"06,07",Palmer,2270000,0,0,0,0,0,0,0,129,119,0,0,0,0,0,0,1.6,0.8,19.4,50.4,41.1,2.8,0.4,8.9,83.5,0.0,0.0,4.4,58.1,41.9,15.4,379.0,7663615.0,67521.0,114.0,18731712.55,1425.5,13140.45,21655384.55,1533.7,14119.7
2270008,Old Mill Pond,Public School,Palmer,MA,"PK,K,01,02,03,04,05",Palmer,2270000,37,111,96,107,105,124,113,0,0,0,0,0,0,0,0,3.3,2.9,17.3,52.7,43.9,2.9,2.3,12.7,77.5,0.0,0.0,4.6,49.2,50.8,15.7,609.0,7663615.0,67521.0,114.0,18731712.55,1425.5,13140.45,21655384.55,1533.7,14119.7
2270505,Palmer High,Public School,Palmer,MA,"08,09,10,11,12",Palmer,2270000,0,0,0,0,0,0,0,0,0,135,86,106,80,76,3,3.5,1.0,18.5,40.5,30.7,2.9,1.9,6.2,87.0,0.0,0.0,2.1,53.7,46.3,12.2,485.0,7663615.0,67521.0,114.0,18731712.55,1425.5,13140.45,21655384.55,1533.7,14119.7
8600605,Pathfinder Vocational Technical,Public School,Palmer,MA,"09,10,11,12",Pathfinder Regional Vocational Technical,8600000,0,0,0,0,0,0,0,0,0,0,177,160,146,134,1,0.2,0.0,25.7,51.9,36.6,0.6,0.8,5.7,88.2,0.8,0.0,3.9,60.2,39.8,11.4,624.0,5306808.0,68920.0,77.0,13681565.89,603.4,22674.12,13772440.89,616.4,22343.35
2290005,Captain Samuel Brown,Public School,Peabody,MA,"K,01,02,03,04,05",Peabody,2290000,0,67,60,49,67,56,70,0,0,0,0,0,0,0,0,7.9,4.6,30.6,49.6,29.3,2.4,1.6,13.3,80.2,0.0,0.0,2.4,56.1,43.9,16.4,362.0,32973953.0,75438.0,437.0,74997126.0,5993.4,12513.29,83556463.0,6191.3,13495.79
2290015,Center,Public School,Peabody,MA,"K,01,02,03,04,05",Peabody,2290000,0,67,57,64,64,72,62,0,0,0,0,0,0,0,0,10.4,7.0,14.8,45.1,30.8,9.6,2.6,9.1,76.2,0.0,0.0,2.6,51.6,48.4,20.2,382.0,32973953.0,75438.0,437.0,74997126.0,5993.4,12513.29,83556463.0,6191.3,13495.79
2290305,J Henry Higgins Middle,Public School,Peabody,MA,"06,07,08",Peabody,2290000,0,0,0,0,0,0,0,476,434,429,0,0,0,0,0,8.7,5.5,18.4,41.3,27.3,3.4,1.6,14.0,78.9,0.0,0.0,2.2,52.2,47.8,19.5,1285.0,32973953.0,75438.0,437.0,74997126.0,5993.4,12513.29,83556463.0,6191.3,13495.79
2290007,John E Burke,Public School,Peabody,MA,"K,01,02,03,04,05",Peabody,2290000,0,38,42,38,56,41,60,0,0,0,0,0,0,0,0,0.4,0.0,14.9,27.3,15.3,0.4,1.5,2.9,92.7,0.0,0.0,2.5,48.4,51.6,18.0,288.0,32973953.0,75438.0,437.0,74997126.0,5993.4,12513.29,83556463.0,6191.3,13495.79
2290016,John E. McCarthy,Public School,Peabody,MA,"PK,K,01,02,03,04,05",Peabody,2290000,114,47,37,43,45,30,37,0,0,0,0,0,0,0,0,9.1,4.2,29.5,49.9,29.2,2.3,2.8,7.4,85.0,0.0,0.0,2.5,56.7,43.3,19.6,379.0,32973953.0,75438.0,437.0,74997126.0,5993.4,12513.29,83556463.0,6191.3,13495.79
2290510,Peabody Veterans Memorial High,Public School,Peabody,MA,"09,10,11,12",Peabody,2290000,0,0,0,0,0,0,0,0,0,0,339,351,402,438,10,5.4,5.3,19.2,41.7,27.4,4.0,2.1,15.7,76.2,0.0,0.0,1.9,50.8,49.2,15.7,1588.0,32973953.0,75438.0,437.0,74997126.0,5993.4,12513.29,83556463.0,6191.3,13495.79
2290035,South Memorial,Public School,Peabody,MA,"PK,K,01,02,03,04,05",Peabody,2290000,76,75,56,71,70,58,59,0,0,0,0,0,0,0,0,4.5,3.9,9.2,33.3,24.3,2.8,1.9,6.7,85.8,0.0,0.0,2.8,48.2,51.8,20.9,454.0,32973953.0,75438.0,437.0,74997126.0,5993.4,12513.29,83556463.0,6191.3,13495.79
2290010,Thomas Carroll,Public School,Peabody,MA,"K,01,02,03,04,05",Peabody,2290000,0,104,89,95,104,135,92,0,0,0,0,0,0,0,0,18.4,13.9,12.3,59.0,44.6,4.4,0.8,17.1,75.8,0.0,0.0,1.9,48.8,51.2,21.3,601.0,32973953.0,75438.0,437.0,74997126.0,5993.4,12513.29,83556463.0,6191.3,13495.79
2290045,West Memorial,Public School,Peabody,MA,"PK,K,01,02,03,04,05",Peabody,2290000,42,33,36,29,32,37,29,0,0,0,0,0,0,0,0,0.4,0.4,13.4,27.7,16.0,1.3,1.3,2.1,94.5,0.0,0.0,0.8,53.8,46.2,16.6,261.0,32973953.0,75438.0,437.0,74997126.0,5993.4,12513.29,83556463.0,6191.3,13495.79
2290027,William A Welch Sr,Public School,Peabody,MA,"PK,K,01,02,03,04,05",Peabody,2290000,39,52,64,57,70,40,50,0,0,0,0,0,0,0,0,28.5,21.8,14.8,68.5,54.6,5.9,0.8,32.0,58.6,0.0,0.0,2.7,50.0,50.0,20.7,362.0,32973953.0,75438.0,437.0,74997126.0,5993.4,12513.29,83556463.0,6191.3,13495.79
2300005,Pelham Elementary,Public School,Pelham,MA,"K,01,02,03,04,05,06",Pelham,2300000,0,21,21,16,20,18,18,18,0,0,0,0,0,0,0,0.8,0.0,22.0,32.6,19.7,3.0,1.5,7.6,83.3,0.0,0.0,4.5,50.8,49.2,17.7,123.0,801755.0,70952.0,11.0,2180029.0,122.6,17781.64,2214054.0,128.0,17297.3
2310003,Bryantville Elementary,Public School,Pembroke,MA,"K,01,02,03,04,05,06",Pembroke,2310000,0,49,68,79,75,81,72,90,0,0,0,0,0,0,0,1.4,1.4,13.4,32.5,21.2,1.0,0.4,0.0,96.1,0.2,0.2,2.1,51.8,48.2,20.1,555.0,14712685.0,75527.0,195.0,35108532.69,3201.2,10967.3,37867880.35,3302.2,11467.47
2310010,Hobomock Elementary,Public School,Pembroke,MA,"K,01,02,03,04,05,06",Pembroke,2310000,0,53,72,52,48,75,60,75,0,0,0,0,0,0,0,0.9,0.9,12.4,18.9,8.0,0.9,0.2,0.2,98.4,0.0,0.0,0.2,57.5,42.5,18.9,444.0,14712685.0,75527.0,195.0,35108532.69,3201.2,10967.3,37867880.35,3302.2,11467.47
2310015,North Pembroke Elementary,Public School,Pembroke,MA,"PK,K,01,02,03,04,05,06",Pembroke,2310000,56,60,70,76,78,70,83,83,0,0,0,0,0,0,0,2.3,1.2,13.2,23.1,12.2,0.3,1.7,0.7,94.3,0.2,0.0,2.8,51.0,49.0,19.9,631.0,14712685.0,75527.0,195.0,35108532.69,3201.2,10967.3,37867880.35,3302.2,11467.47
2310305,Pembroke Community Middle School,Public School,Pembroke,MA,"07,08",Pembroke,2310000,0,0,0,0,0,0,0,0,256,248,0,0,0,0,0,0.6,0.2,13.5,24.0,12.3,0.8,1.2,1.2,95.8,0.0,0.0,1.0,49.6,50.4,19.5,496.0,14712685.0,75527.0,195.0,35108532.69,3201.2,10967.3,37867880.35,3302.2,11467.47
2310505,Pembroke High School,Public School,Pembroke,MA,"09,10,11,12",Pembroke,2310000,0,0,0,0,0,0,0,0,0,0,207,249,275,236,6,0.3,0.1,10.3,19.1,10.7,0.9,0.8,0.4,97.0,0.0,0.4,0.4,50.2,49.8,18.3,1008.0,14712685.0,75527.0,195.0,35108532.69,3201.2,10967.3,37867880.35,3302.2,11467.47
7450020,Dr Frederick N Sweetsir,Public School,Merrimac,MA,"PK,K,01,02",Pentucket,7450000,31,60,62,53,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.3,31.6,15.0,0.0,0.5,7.3,87.9,0.0,0.0,4.4,57.8,42.2,18.7,182.0,15551135.0,71532.0,217.0,35564620.01,2680.7,13266.92,38541574.29,2778.9,13869.36
7450015,Dr John C Page School,Public School,West Newbury,MA,"PK,K,01,02,03,04,05,06",Pentucket,7450000,15,42,36,50,45,55,45,60,0,0,0,0,0,0,0,0.0,0.0,21.3,25.6,6.9,0.6,2.3,1.1,94.8,0.0,0.0,1.1,49.4,50.6,19.3,359.0,15551135.0,71532.0,217.0,35564620.01,2680.7,13266.92,38541574.29,2778.9,13869.36
7450005,Elmer S Bagnall,Public School,Groveland,MA,"PK,K,01,02,03,04,05,06",Pentucket,7450000,34,51,70,66,53,80,71,81,0,0,0,0,0,0,0,0.4,0.4,21.5,28.1,10.5,0.6,0.6,3.0,94.5,0.0,0.0,1.4,54.7,45.3,19.4,534.0,15551135.0,71532.0,217.0,35564620.01,2680.7,13266.92,38541574.29,2778.9,13869.36
7450010,Helen R Donaghue School,Public School,Merrimac,MA,"03,04,05,06",Pentucket,7450000,0,0,0,0,40,68,69,66,0,0,0,0,0,0,0,0.0,0.0,23.0,32.5,19.3,0.0,0.4,4.5,92.6,0.0,0.0,2.5,53.9,46.1,21.0,278.0,15551135.0,71532.0,217.0,35564620.01,2680.7,13266.92,38541574.29,2778.9,13869.36
7450405,Pentucket Regional Middle,Public School,West Newbury,MA,"07,08",Pentucket,7450000,0,0,0,0,0,0,0,0,222,239,0,0,0,0,0,0.2,0.2,18.2,23.9,8.9,0.9,2.8,2.4,92.4,0.0,0.0,1.5,52.9,47.1,18.0,495.0,15551135.0,71532.0,217.0,35564620.01,2680.7,13266.92,38541574.29,2778.9,13869.36
7450505,Pentucket Regional Sr High,Public School,West Newbury,MA,"09,10,11,12",Pentucket,7450000,0,0,0,0,0,0,0,0,0,0,203,158,188,185,0,0.1,0.1,11.3,18.1,8.7,0.3,1.2,2.3,95.5,0.0,0.0,0.7,47.5,52.5,13.9,702.0,15551135.0,71532.0,217.0,35564620.01,2680.7,13266.92,38541574.29,2778.9,13869.36
2340005,Petersham Center,Public School,Petersham,MA,"K,01,02,03,04,05,06",Petersham,2340000,0,20,16,18,16,19,18,17,0,0,0,0,0,0,0,0.0,0.0,16.1,32.3,17.7,0.0,0.8,2.4,91.1,0.0,0.0,5.6,53.2,46.8,17.2,120.0,656581.0,66998.0,10.0,1841041.0,115.8,15898.45,1891041.0,125.8,15032.12
4930505,Phoenix Charter Academy,Charter School,Chelsea,MA,"09,10,11,12",Phoenix Charter Academy (District),4930000,0,0,0,0,0,0,0,0,0,0,113,15,17,25,0,64.7,54.7,11.2,81.8,33.5,16.5,2.4,75.3,5.9,0.0,0.0,0.0,58.2,41.8,12.1,176.0,,,,,,,,,
